,Region,Total_Amount,Años en entregar,Month Created,Product_Name,Opportunity_Owner,Delivery_Year,Delivery_Quarter,"Pricing, Delivery_Terms_Approved","Pricing, Delivery_Terms_Quote_Appr",Decision,Promedio_Region_Por_Quarter,Promedio_Owner_Por_Year_And_Quarter,Lag_1,Delta
690,EMEA,2.6886383665050437,0,4,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
693,EMEA,2.621027869102454,0,4,Product_Name_111,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
694,EMEA,2.619641570187087,0,4,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
696,EMEA,2.745274196520195,0,4,Product_Name_82,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
697,EMEA,2.5860212932051616,0,4,Product_Name_167,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
698,EMEA,2.6046122705575763,0,4,Product_Name_80,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
699,EMEA,2.5910956417641047,0,4,Product_Name_100,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
700,EMEA,2.5925220554917257,0,5,Product_Name_111,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
701,EMEA,2.6417345599115727,0,5,Product_Name_100,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
708,EMEA,2.636286008550657,0,5,Product_Name_167,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
709,EMEA,2.6166836258660444,0,5,Product_Name_100,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
726,EMEA,2.670209629248669,0,5,Product_Name_100,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
736,EMEA,2.8310810699698656,0,4,Product_Name_110,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
743,EMEA,2.631018394227915,0,4,Product_Name_167,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
744,EMEA,2.6217236016926373,0,4,Product_Name_111,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
745,EMEA,2.6695531272776822,0,4,Product_Name_100,Person_Name_13,2016,Q2,0,0,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
747,EMEA,2.6682198289364942,0,4,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
748,EMEA,2.7151869157091446,0,4,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
754,EMEA,2.6250242641666097,0,5,Product_Name_167,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
755,EMEA,2.6778758873152775,0,5,Product_Name_167,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
756,EMEA,2.6688642608579602,0,5,Product_Name_111,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
757,EMEA,2.66754275913067,0,5,Product_Name_100,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
769,EMEA,2.6290790411857543,0,6,Product_Name_192,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
770,EMEA,2.61961463105484,0,6,Product_Name_111,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
771,EMEA,2.66754275913067,0,6,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
783,EMEA,2.714540920714416,0,5,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
787,EMEA,2.6688899054054978,0,5,Product_Name_100,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
831,EMEA,2.626403126234425,0,6,Product_Name_111,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
842,EMEA,2.5266555139883797,0,6,Product_Name_167,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
843,EMEA,2.664166940476675,0,6,Product_Name_153,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4494,EMEA,2.7703608295771893,1,1,Product_Name_96,Person_Name_13,2016,Q2,0,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4520,EMEA,2.780232044473001,1,7,Product_Name_149,Person_Name_13,2016,Q2,0,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4524,EMEA,2.752050307380879,1,7,Product_Name_149,Person_Name_13,2016,Q2,1,1,0,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4561,EMEA,2.906635962741367,1,10,Product_Name_99,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4562,EMEA,2.906635962741367,1,10,Product_Name_99,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4635,EMEA,2.760046699182185,1,12,Product_Name_96,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
4637,EMEA,2.662887970420101,1,12,Product_Name_111,Person_Name_13,2016,Q2,1,1,1,2.4867979215085256,2.4833787768821867,2.486423128696931,2.1556683593326555
13432,APAC,2.907198968467955,1,7,Product_Name_287,Person_Name_13,2016,Q2,1,1,0,2.4376208909034154,2.4833787768821867,2.486423128696931,2.1556683593326555
17,EMEA,2.9449081235060586,1,12,Product_Name_98,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
80,EMEA,2.7063871608594203,0,1,Product_Name_85,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
541,EMEA,2.8808381483857843,0,2,Product_Name_110,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
555,EMEA,2.9540069879868653,0,2,Product_Name_98,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
625,EMEA,2.717085508204958,0,3,Product_Name_100,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
657,EMEA,2.6826644916738953,0,3,Product_Name_100,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
674,EMEA,2.84526435152493,0,4,Product_Name_99,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
675,EMEA,2.8221037258467527,0,4,Product_Name_97,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
676,EMEA,2.8221037258467527,0,4,Product_Name_97,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
704,EMEA,2.7047140724697667,0,5,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
797,EMEA,2.6647616208474503,0,5,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
832,EMEA,2.677248207056172,0,6,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
833,EMEA,2.6682198289364942,0,6,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
840,EMEA,2.702340696899584,0,6,Product_Name_77,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
853,EMEA,2.9006052428663693,0,6,Product_Name_99,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
861,EMEA,2.6620274994713564,0,6,Product_Name_69,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
865,EMEA,2.6025412086621933,0,6,Product_Name_100,Person_Name_13,2016,Q3,0,0,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
866,EMEA,2.5176316882255834,0,6,Product_Name_80,Person_Name_13,2016,Q3,0,0,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
867,EMEA,2.623426753155236,0,6,Product_Name_167,Person_Name_13,2016,Q3,0,0,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
876,EMEA,2.6270821324431872,0,6,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
877,EMEA,2.6674903831025287,0,6,Product_Name_111,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
878,EMEA,2.6939643090907945,0,6,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
914,EMEA,2.6647616208474503,0,7,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
920,EMEA,2.675327576436117,0,7,Product_Name_167,Person_Name_13,2016,Q3,0,0,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
926,EMEA,2.5236057041225166,0,7,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
927,EMEA,2.510378189907266,0,7,Product_Name_85,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
928,EMEA,2.6429333798925247,0,7,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
931,EMEA,2.6673855041084633,0,7,Product_Name_134,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
954,EMEA,2.5798643949314344,0,7,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
955,EMEA,2.644287784138038,0,7,Product_Name_111,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
956,EMEA,2.6647616208474503,0,7,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
957,EMEA,2.643247424306336,0,7,Product_Name_85,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
987,EMEA,2.654645465558763,0,8,Product_Name_134,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1004,EMEA,2.5540710202027506,0,8,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1012,EMEA,2.6178808168768595,0,8,Product_Name_192,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1013,EMEA,2.61989964333975,0,8,Product_Name_111,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1044,EMEA,2.8042799037406163,0,8,Product_Name_97,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1045,EMEA,2.6673855041084633,0,8,Product_Name_134,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1047,EMEA,2.6476462034157944,0,8,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1055,EMEA,2.6292038515490495,0,8,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1056,EMEA,2.5851977862698488,0,8,Product_Name_167,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1082,EMEA,2.6633251584334263,0,9,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1101,EMEA,2.5717417797999205,0,9,Product_Name_153,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1102,EMEA,2.6392003208724604,0,9,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1106,EMEA,2.758100998317253,0,9,Product_Name_107,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
1146,EMEA,2.6517572523258166,0,9,Product_Name_100,Person_Name_13,2016,Q3,1,1,1,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
4509,EMEA,2.8351906970329077,1,6,Product_Name_110,Person_Name_13,2016,Q3,1,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
4634,EMEA,2.832092584636395,1,12,Product_Name_110,Person_Name_13,2016,Q3,0,1,0,2.4997765226129656,2.495790931763593,2.4833787768821867,2.1770032662106567
4684,Americas,2.934354497106201,0,1,Product_Name_286,Person_Name_13,2016,Q3,1,1,0,2.544619754292987,2.495790931763593,2.4833787768821867,2.1770032662106567
510,EMEA,2.906212263542255,0,2,Product_Name_109,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
511,EMEA,2.867572268431804,0,2,Product_Name_110,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
540,EMEA,2.887804737476486,0,2,Product_Name_110,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
554,EMEA,2.9540069879868653,0,2,Product_Name_98,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
604,EMEA,2.7411111734946942,0,3,Product_Name_96,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
706,EMEA,2.8714509274435844,0,5,Product_Name_99,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
722,EMEA,2.753948079315247,0,5,Product_Name_107,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
723,EMEA,2.8801752688352877,0,5,Product_Name_110,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
725,EMEA,2.7691815774109183,0,5,Product_Name_163,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
753,EMEA,2.7040675836664687,0,5,Product_Name_153,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
799,EMEA,2.66754275913067,0,5,Product_Name_80,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
825,EMEA,2.7110409059683804,0,6,Product_Name_111,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
852,EMEA,2.732615597776289,0,6,Product_Name_305,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
871,EMEA,2.7431821731507138,0,6,Product_Name_82,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
872,EMEA,2.7170171501183873,0,6,Product_Name_82,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
873,EMEA,2.7170171501183873,0,6,Product_Name_82,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
874,EMEA,2.918871848581734,0,6,Product_Name_109,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
875,EMEA,2.9188777598388236,0,6,Product_Name_98,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
933,EMEA,2.999371772196038,0,7,Product_Name_98,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
947,EMEA,2.9316252255034274,0,7,Product_Name_98,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
968,EMEA,2.897117049858234,0,7,Product_Name_110,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
978,EMEA,2.7617100238865775,0,7,Product_Name_107,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1041,EMEA,2.864348089028129,0,8,Product_Name_110,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1042,EMEA,2.7643697514850603,0,8,Product_Name_107,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1043,EMEA,2.8343148321882325,0,8,Product_Name_110,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1046,EMEA,2.7564371605794005,0,8,Product_Name_96,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1048,EMEA,2.7628621960215427,0,8,Product_Name_96,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1059,EMEA,2.9260863871525737,0,8,Product_Name_98,Person_Name_13,2016,Q4,0,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1063,EMEA,2.6595891701305447,0,8,Product_Name_100,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1090,EMEA,2.712750433596735,0,9,Product_Name_153,Person_Name_13,2016,Q4,0,0,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1108,EMEA,2.7647270321203794,0,9,Product_Name_82,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1110,EMEA,2.7665674460840948,0,9,Product_Name_163,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1116,EMEA,2.7775058144204756,0,9,Product_Name_82,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1167,EMEA,2.895716553336143,0,9,Product_Name_308,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1172,EMEA,2.387773270532855,0,9,Product_Name_100,Person_Name_13,2016,Q4,0,0,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1173,EMEA,2.600703808284931,0,9,Product_Name_111,Person_Name_13,2016,Q4,0,0,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1174,EMEA,2.7637125791196557,0,9,Product_Name_149,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1176,EMEA,2.6624251795559766,0,9,Product_Name_167,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1177,EMEA,2.7150186110425216,0,9,Product_Name_111,Person_Name_13,2016,Q4,1,1,0,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1178,EMEA,2.654469820248014,0,9,Product_Name_111,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1179,EMEA,2.6616273808301227,0,9,Product_Name_167,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1180,EMEA,2.6531291458265374,0,9,Product_Name_100,Person_Name_13,2016,Q4,1,1,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
1187,EMEA,2.6159975197337,0,10,Product_Name_111,Person_Name_13,2016,Q4,0,0,1,2.4911072560836205,2.544159980009024,2.495790931763593,2.2269337355288523
